industry,skills,title,job_id
Computer Software,Data Mining,"  Data Scientist
",LI46
Computer Software,Science,"  Data Scientist
",LI46
Computer Software,Research and Development (R&D),"  Data Scientist
",LI46
Computer Software,Statistics,"  Data Scientist
",LI46
Computer Software,Matlab,"  Data Scientist
",LI46
Computer Software,C++,"  Data Scientist
",LI46
Computer Software,Network Security,"  Data Scientist
",LI46
Computer Software,Leadership,"  Data Scientist
",LI46
Computer Software,Algorithms,"  Data Scientist
",LI46
Computer Software,Bachelor's Degree,"  Data Scientist
",LI46
Information Technology and Services,Microsoft Excel,"  Data Analyst
",LI47
Information Technology and Services,Analytical Skills,"  Data Analyst
",LI47
Information Technology and Services,Analytics,"  Data Analyst
",LI47
Information Technology and Services,Business,"  Data Analyst
",LI47
Information Technology and Services,Communication,"  Data Analyst
",LI47
Information Technology and Services,Cross-functional Team Leadership,"  Data Analyst
",LI47
Information Technology and Services,Business Analysis,"  Data Analyst
",LI47
Information Technology and Services,Leadership,"  Data Analyst
",LI47
Information Technology and Services,Functionality,"  Data Analyst
",LI47
Information Technology and Services,Consulting,"  Data Analyst
",LI47
Information Technology and Services,Python (Programming Language),"  Data Scientist
",LI48
Information Technology and Services,SQL,"  Data Scientist
",LI48
Information Technology and Services,Research,"  Data Scientist
",LI48
Information Technology and Services,Multivariate Statistics,"  Data Scientist
",LI48
Information Technology and Services,Artificial Neural Networks,"  Data Scientist
",LI48
Information Technology and Services,Apache Spark,"  Data Scientist
",LI48
Information Technology and Services,Statistical Modeling,"  Data Scientist
",LI48
Information Technology and Services,MANOVA,"  Data Scientist
",LI48
Information Technology and Services,Visual Basic for Applications (VBA),"  Data Scientist
",LI48
Information Technology and Services,PySpark,"  Data Scientist
",LI48
Information Technology and Services,Master's Degree,"  Data Scientist
",LI48
Insurance,Python (Programming Language),"  Data Scientist, Telematics
",LI49
Insurance,R,"  Data Scientist, Telematics
",LI49
Insurance,Telematics,"  Data Scientist, Telematics
",LI49
Insurance,Predictive Modeling,"  Data Scientist, Telematics
",LI49
Insurance,Doctor of Philosophy,"  Data Scientist, Telematics
",LI49
Information Technology and Services,Python (Programming Language),"  Data Scientist
",LI50
Information Technology and Services,Data Analysis,"  Data Scientist
",LI50
Information Technology and Services,Legal Advice,"  Data Scientist
",LI50
Information Technology and Services,Visio,"  Data Scientist
",LI50
Information Technology and Services,Creative Agency,"  Data Scientist
",LI50
Information Technology and Services,Communication,"  Data Scientist
",LI50
Information Technology and Services,Leadership,"  Data Scientist
",LI50
Information Technology and Services,Retirement Planning,"  Data Scientist
",LI50
Information Technology and Services,Public Policy,"  Data Scientist
",LI50
Information Technology and Services,Apache NiFi,"  Data Scientist
",LI50
Information Technology and Services,Bachelor's Degree,"  Data Scientist
",LI50
Staffing and Recruiting,Python (Programming Language),"  Data Scientist
",LI51
Staffing and Recruiting,Data Science,"  Data Scientist
",LI51
Staffing and Recruiting,Business,"  Data Scientist
",LI51
Staffing and Recruiting,Cloud Computing,"  Data Scientist
",LI51
Staffing and Recruiting,Employee Benefits Design,"  Data Scientist
",LI51
Staffing and Recruiting,Working Experience,"  Data Scientist
",LI51
Staffing and Recruiting,Apache Spark,"  Data Scientist
",LI51
Staffing and Recruiting,Machine Learning,"  Data Scientist
",LI51
Staffing and Recruiting,PTO,"  Data Scientist
",LI51
Staffing and Recruiting,Education,"  Data Scientist
",LI51
Staffing and Recruiting,Doctor of Philosophy,"  Data Scientist
",LI51
"Health, Wellness and Fitness",Python (Programming Language),"  Data Scientist
",LI52
"Health, Wellness and Fitness",SQL,"  Data Scientist
",LI52
"Health, Wellness and Fitness",Data Analysis,"  Data Scientist
",LI52
"Health, Wellness and Fitness",Data Science,"  Data Scientist
",LI52
"Health, Wellness and Fitness",Statistics,"  Data Scientist
",LI52
"Health, Wellness and Fitness",E-commerce,"  Data Scientist
",LI52
"Health, Wellness and Fitness",Engineering,"  Data Scientist
",LI52
"Health, Wellness and Fitness",Project Estimation,"  Data Scientist
",LI52
"Health, Wellness and Fitness",Business Strategy,"  Data Scientist
",LI52
"Health, Wellness and Fitness",Start-ups,"  Data Scientist
",LI52
"Health, Wellness and Fitness",Master's Degree,"  Data Scientist
",LI52
Hospital & Health Care,Python (Programming Language),"  Data Scientist
",LI53
Hospital & Health Care,SQL,"  Data Scientist
",LI53
Hospital & Health Care,Business,"  Data Scientist
",LI53
Hospital & Health Care,Storytelling,"  Data Scientist
",LI53
Hospital & Health Care,Apache Spark,"  Data Scientist
",LI53
Hospital & Health Care,Engineering,"  Data Scientist
",LI53
Hospital & Health Care,Econometric Modeling,"  Data Scientist
",LI53
Hospital & Health Care,Communication,"  Data Scientist
",LI53
Hospital & Health Care,Machine Learning,"  Data Scientist
",LI53
Hospital & Health Care,Strategy,"  Data Scientist
",LI53
Marketing and Advertising,Python (Programming Language),"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Management,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Analytics,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Business Development,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Communication,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Problem Solving,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Management Consulting,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Forecasting,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Program Management,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Consulting,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Bachelor's Degree,"  Senior Data Science Consultant
",LI54
Marketing and Advertising,Python (Programming Language),"  Data Scientist
",LI55
Marketing and Advertising,SQL,"  Data Scientist
",LI55
Marketing and Advertising,Data Analysis,"  Data Scientist
",LI55
Marketing and Advertising,Mobile Advertising,"  Data Scientist
",LI55
Marketing and Advertising,Statistics,"  Data Scientist
",LI55
Marketing and Advertising,Matlab,"  Data Scientist
",LI55
Marketing and Advertising,Stata,"  Data Scientist
",LI55
Marketing and Advertising,Advertising,"  Data Scientist
",LI55
Marketing and Advertising,Machine Learning,"  Data Scientist
",LI55
Marketing and Advertising,Mobile Devices,"  Data Scientist
",LI55
Marketing and Advertising,Master's Degree,"  Data Scientist
",LI55
Hospital & Health Care,Python (Programming Language),"  Senior / Lead Data Scientist
",LI56
Hospital & Health Care,D3.js,"  Senior / Lead Data Scientist
",LI56
Hospital & Health Care,R,"  Senior / Lead Data Scientist
",LI56
Hospital & Health Care,Microsoft SQL Server,"  Senior / Lead Data Scientist
",LI56
Hospital & Health Care,Java,"  Senior / Lead Data Scientist
",LI56
Hospital & Health Care,NumPy,"  Senior / Lead Data Scientist
",LI56
Hospital & Health Care,Transact-SQL (T-SQL),"  Senior / Lead Data Scientist
",LI56
Hospital & Health Care,Weka,"  Senior / Lead Data Scientist
",LI56
Hospital & Health Care,Support Vector Machine (SVM),"  Senior / Lead Data Scientist
",LI56
Hospital & Health Care,Bachelor's Degree,"  Senior / Lead Data Scientist
",LI56
Broadcast Media,Data Science,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Television,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Advertising,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Creative Strategy,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Machine Learning,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Medicine,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Leadership,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Marketing,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Testing,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Entertainment,"  Principal Data Scientist (Media)
",LI57
Broadcast Media,Master's Degree,"  Principal Data Scientist (Media)
",LI57
Staffing and Recruiting,Data Analytics,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Data Mining,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Data Collection,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Data Entry,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Statistical Data Analysis,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Data Migration,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Data Structures,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Big Data,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Databases,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Database Administration,"  Data Scientist (2XPQOZ)
",LI58
Staffing and Recruiting,Bachelor's Degree,"  Data Scientist (2XPQOZ)
",LI58
Telecommunications,Python (Programming Language),"  Data Scientist
",LI59
Telecommunications,Writing,"  Data Scientist
",LI59
Telecommunications,Data Science,"  Data Scientist
",LI59
Telecommunications,Statistics,"  Data Scientist
",LI59
Telecommunications,Analytical Chemistry,"  Data Scientist
",LI59
Telecommunications,Statistical Modeling,"  Data Scientist
",LI59
Telecommunications,Machine Learning,"  Data Scientist
",LI59
Telecommunications,Problem Solving,"  Data Scientist
",LI59
Telecommunications,Cross-functional Team Leadership,"  Data Scientist
",LI59
Telecommunications,Testing,"  Data Scientist
",LI59
Telecommunications,Master's Degree,"  Data Scientist
",LI59
Computer & Network Security,Data Analysis,"  Marketing Data Analyst
",LI60
Computer & Network Security,Event Management,"  Marketing Data Analyst
",LI60
Computer & Network Security,Social Media,"  Marketing Data Analyst
",LI60
Computer & Network Security,Salesforce.com,"  Marketing Data Analyst
",LI60
Computer & Network Security,Sales,"  Marketing Data Analyst
",LI60
Computer & Network Security,Advertising,"  Marketing Data Analyst
",LI60
Computer & Network Security,Google Analytics,"  Marketing Data Analyst
",LI60
Computer & Network Security,Communication,"  Marketing Data Analyst
",LI60
Computer & Network Security,Digital Marketing,"  Marketing Data Analyst
",LI60
Computer & Network Security,Marketing,"  Marketing Data Analyst
",LI60
Computer Software,Python (Programming Language),"  Senior Data Scientist
",LI61
Computer Software,SQL,"  Senior Data Scientist
",LI61
Computer Software,Science,"  Senior Data Scientist
",LI61
Computer Software,Statistics,"  Senior Data Scientist
",LI61
Computer Software,Future Trends,"  Senior Data Scientist
",LI61
Computer Software,Communication,"  Senior Data Scientist
",LI61
Computer Software,Acquisitions,"  Senior Data Scientist
",LI61
Computer Software,Engineering Economics,"  Senior Data Scientist
",LI61
Computer Software,Asset Management,"  Senior Data Scientist
",LI61
Computer Software,Master's Degree,"  Senior Data Scientist
",LI61
Information Technology and Services,Python (Programming Language),"  Data Scientist
",LI62
Information Technology and Services,R,"  Data Scientist
",LI62
Information Technology and Services,Web Crawling,"  Data Scientist
",LI62
Information Technology and Services,Pandas (Software),"  Data Scientist
",LI62
Information Technology and Services,Container Shipping,"  Data Scientist
",LI62
Information Technology and Services,Machine Learning,"  Data Scientist
",LI62
Information Technology and Services,Programming,"  Data Scientist
",LI62
Information Technology and Services,Selenium,"  Data Scientist
",LI62
Information Technology and Services,MongoDB,"  Data Scientist
",LI62
Information Technology and Services,Neo4j,"  Data Scientist
",LI62
Information Technology and Services,Bachelor's Degree,"  Data Scientist
",LI62
Capital Markets,Apache Spark,"  Senior Data Scientist
",LI63
Capital Markets,Communication,"  Senior Data Scientist
",LI63
Capital Markets,Computation,"  Senior Data Scientist
",LI63
Capital Markets,Process Design,"  Senior Data Scientist
",LI63
Capital Markets,Documentation,"  Senior Data Scientist
",LI63
